,end station name,end station latitude,end station longitude
4100,McKibbin St & Bogart St,40.706237,-73.933871
4108,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342
4109,Cauldwell Ave & E 161 St,40.82188,-73.907521
4136,12 St & 4 Ave,40.668603000000004,-73.99043940000001
4143,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682
4147,Pioneer St & Richards St,40.677774799999995,-74.0094613
4151,Jay St & York St,40.70140317257725,-73.98672670125961
4176,St James Pl & Pearl St,40.71117416,-74.00016545
4192,Clinton St & 4 Place,40.6783563,-74.00014502
4199,Green St & McGuinness Blvd,40.733959999999996,-73.95204
4223,W 163 St & Riverside Dr,40.839278,-73.94544599999999
4233,Icahn Stadium,40.793459999999996,-73.92389
4297,Union St & Nevins St,40.67909799721684,-73.98765474557877
4300,Berkeley Pl & 7 Ave,40.675146838709786,-73.9752320945263
4318,W 120 St & Claremont Ave,40.8109494,-73.9634
4351,Lexington Ave & E 120 St,40.8013066,-73.93981670000001
4399,Manhattan Av & Leonard St,40.72084,-73.94844
4404,Boston Rd & E 167 St,40.828199,-73.903719
4431,Underhill Ave & Pacific St,40.6804836,-73.9646795
4461,Morningside Dr & Amsterdam Ave,40.81028506306003,-73.95736455917357
4474,36 Ave & 31 St,40.75651272984955,-73.92957486212252
4531,Prospect Ave & Longwood Ave,40.81899,-73.90202
4563,35 St & 34 Ave,40.7580583,-73.92427509999999
4566,Willoughby Ave & Hall St,40.69196035,-73.96536851
4586,3 St & Hoyt St,40.6777287,-73.99364123
4595,Carroll St & Bond St,40.6786115,-73.99037292
4600,28 St & 41 Ave,40.751047,-73.93796999999999
4623,Verona Pl & Fulton St,40.680356084043396,-73.94767910242079
4631,Central Ave & Melrose St,40.70112,-73.93039
4645,Park Ave & St Edwards St,40.69608941,-73.97803415
4675,Steinway St & 28 Ave,40.7656251,-73.9136695
4709,Clinton Ave & Flushing Ave,40.69794,-73.96986848
4779,Lafayette Ave & Classon Ave,40.68900443,-73.96023854
4795,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386
4802,Amsterdam Ave & W 175 St,40.844044,-73.933651
4807,E 132 St & Madison Ave,40.810224,-73.93719499999999
4829,W 181 St & Riverside Dr,40.85168,-73.94185999999999
4832,Duane St & Greenwich St,40.71748752,-74.0104554
4834,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389
4847,Sigourney St & Columbia St,40.67267243410948,-74.00879524648191
4874,Wyckoff Av & Jefferson St,40.707165,-73.923711
4906,Kent Ave & S 11 St,40.7076449441757,-73.96841526031494
4931,St Nicholas Ave & E 134 St,40.816234,-73.948222
4938,Steinway St & 23 Ave,40.771393700000004,-73.9077436
4997,Knickerbocker Ave & George St,40.704425,-73.92836
5038,7 St & 5 Ave,40.670492200000005,-73.98541675
5044,Southern Blvd & Tiffany St,40.818185,-73.894143
5048,Clay Ave & Claremont Pkwy,40.83999,-73.90549
5051,Warren St & W Broadway,40.71473993,-74.00910627
5054,Metropolitan Ave & Vandervoort Ave,40.714290000000005,-73.93323000000001
5055,Grand Ave & Bergen St,40.678045000000004,-73.962408
5056,Fulton St & Irving Pl,40.68186,-73.95943199999999
5061,Riverside Dr & W 145 St,40.827304999999996,-73.951989
5073,W 140 St & Riverside Dr,40.824013,-73.95474300000001
5084,Waterbury St & Stagg St,40.710190000000004,-73.93734
5093,E 44 St & 2 Ave,40.75118387463277,-73.97138714790343
5116,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108
5155,5 St & 51 Ave,40.7423737,-73.9566
5169,W 147 St & Adam Clayton Powell Blvd,40.82281,-73.937413
5188,Riverside Dr & W 82 St,40.78720869,-73.98128127
5262,21 St & 43 Ave,40.75052534,-73.94594845
5267,Morris Ave & E 142 St,40.814469,-73.924963
5269,E 106 St & 1 Ave,40.7892529,-73.93956237
5286,Court St & Nelson St,40.6763947,-73.99869893
5289,Van Buren St & Broadway,40.692,-73.92617
5342,Halsey St & Evergreen Ave,40.68858,-73.91226999999999
5359,Riverside Dr & W 78 St,40.78414472,-73.98362492
5372,Ogden Ave & W 164 St,40.832812,-73.929372
5380,Walton Ave & E 153 St,40.822351,-73.926907
5393,St Marks Pl & 2 Ave,40.7284186,-73.98713956
5436,10 St & 5 Ave,40.6686273,-73.98700053
5454,E 150 St & Gerard Ave,40.820089,-73.928947
5462,48 Ave & 5 St,40.74436328706688,-73.95587325096129
5477,Broadway & 12 St,40.7668,-73.93477740000002
5484,Carroll St & Smith St,40.680611,-73.99475825
5490,Devoe St & Morgan Ave,40.713811,-73.93515
5543,W 74 St & Columbus Ave,40.7785669,-73.97754961
5571,Franklin Ave & St Marks Ave,40.6758324,-73.95616770000001
5600,6 Ave & 12 St,40.666318100000005,-73.9854617
5607,E 138 St & Canal St W,40.812304,-73.929153
5634,Willis Ave & Bruckner Blvd,40.805701,-73.925177
5635,E 156 & Brook Ave,40.819823,-73.91241099999999
5682,Clinton St & Union St,40.683116399999996,-73.99785267
5707,39 St & 2 Ave,40.65539977447831,-74.0106278657913
5735,Lenox Ave & W 133 St,40.81296,-73.941878
5766,Richardson St & N Henry St,40.71907891179564,-73.94223690032959
5777,1 Pl & Clinton St,40.6809591,-73.99905709
5787,27 St & Hunter St,40.7485,-73.941275
5874,Withers St & Kingsland Ave,40.717729999999996,-73.94051
5880,Marcy Ave & Lafayette Ave,40.6900815,-73.94791500000001
5890,Columbia St & Degraw St,40.6859296,-74.00242364
5891,Wards Meadow Comfort Station,40.78294,-73.93077
5923,Banker St & Meserole Ave,40.72606,-73.95621
5954,Amsterdam Ave & W 162 St,40.83618,-73.939789
5962,Sullivan St & Washington Sq,40.73047747,-73.99906065
5980,Bayard St & Baxter St,40.71602118,-73.99974372
6038,Tompkins Ave & Hopkins St,40.69957608,-73.94708417
6077,West End Ave & W 107 St,40.8021174,-73.9681805305
6089,St Mary's St & Jackson Ave,40.808890999999996,-73.91081
6103,E 116 St & 2 Ave,40.796879,-73.93726099999999
6180,W 90 St & Amsterdam Ave,40.79017948095081,-73.97288918495178
6316,W 116 St & Broadway,40.8082,-73.9641
6353,Laight St & Hudson St,40.72185379,-74.00771779
6359,Prospect Pl & Underhill Ave,40.6769694,-73.96579
6449,St Johns Pl & Washington Ave,40.6737236,-73.9631611
6461,Freeman St & Southern Blvd,40.830051,-73.892103
6467,37 St & 24 Ave,40.7701477,-73.9120938
6478,Humboldt St & Varet St,40.7031724,-73.940636
6485,Carlton Ave & Dean St,40.68097410000001,-73.97100970000001
6495,Greene Ave & Throop Ave,40.6894932,-73.942061
6498,14 St & 5 Ave,40.666287,-73.98895053
6503,India St & Manhattan Ave,40.73232194,-73.9550858
6569,Washington Ave & E 167 St,40.829896000000005,-73.907618
6624,Cedar St & Myrtle Ave,40.697842,-73.926241
6834,Front St & Gold St,40.70224,-73.982578
6913,Engert Ave & McGuinness Blvd,40.721579999999996,-73.94546
6922,S 4 St & Rodney St,40.709340000000005,-73.95608
7003,Coffey St & Conover St,40.677236,-74.015665
7059,Broadway & W 155 St,40.83299,-73.94592
7117,Union Ave & Wallabout St,40.70029511,-73.95032283
7138,27 Ave & 3 St,40.77485,-73.9342
7148,E 30 St & Park Ave S,40.74444921,-73.98303529
7172,Hoe Ave & Jennings St,40.832171,-73.889686
7210,Hoyt St & Warren St,40.6843549,-73.98901629
7374,28 Ave & 44 St,40.76408932350689,-73.9106512069702
7445,Adelphi St & Myrtle Ave,40.69308257,-73.97178913
7507,Park Pl & Vanderbilt Ave,40.6767,-73.969024
7571,Graham Ave & Conselyea St,40.715143,-73.944507
7574,Webster Ave & E 166 St,40.828975,-73.911259
7598,Intervale Ave & Westchester Ave,40.821967,-73.896752
7603,Douglass St & 4 Ave,40.67927879999999,-73.98154004
7617,Willis Ave & E 143 St,40.812298999999996,-73.92036999999999
7660,Putnam Ave & Wyckoff Ave,40.69811,-73.90904
7697,Grove St & Broadway,40.69047,-73.923511
7751,E 141 St & St Ann's Ave,40.808633,-73.916124
7823,Alexander Ave & E 134 St,40.807466,-73.92710699999999
7831,3 Ave & Carroll St,40.677027,-73.9865
7835,E 68 St & Madison Ave,40.7691572,-73.96703464
7890,Columbia St & W 9 St,40.6769993,-74.00647134
7894,Bronx Shore Comfort Station,40.80046,-73.92404
7909,Carroll St & 6 Ave,40.6740886,-73.9787282
7925,Leonard St & Nassau Ave,40.7239567849954,-73.94984364509583
8053,31 Ave & 34 St,40.763154,-73.920827
8058,Cabrini Blvd & W 177 St,40.848282,-73.941343
8206,3 Ave & E 170 St,40.834857,-73.903743
8221,36 Ave & 10 St,40.7614376,-73.9411265
8255,Gerard Ave & McClellan St,40.833909000000006,-73.92112
8289,40 Ave & Crescent St,40.7535992020056,-73.9379560947418
8393,Perry St & Greenwich Ave,40.735918,-74.000939
8443,Hart St & Wyckoff Ave,40.704876,-73.919911
8444,W 145 St & Amsterdam Ave,40.825244,-73.947257
8502,Driggs Ave & N Henry St,40.72325,-73.94308000000001
8582,Amsterdam Ave & W 119 St,40.8086249,-73.9596214
8622,Grand Concourse & E 171 St,40.839549,-73.913004
8763,34 St & 35 Ave,40.756933200000006,-73.92622309999999
8804,Lincoln Ave & E 138 St,40.810893,-73.927311
8850,Willoughby Ave & Onderdonk Ave,40.7098,-73.91727
8854,Brook Ave & E 141 St,40.809619,-73.917875
8860,Sterling Pl & Bedford Ave,40.672695000000004,-73.954131
8878,Berkeley Pl & 6 Ave,40.6765304,-73.97846879
8879,Powers St & Olive St,40.713229999999996,-73.93894
8949,Commerce St & Van Brunt St,40.681211700000006,-74.00860912
8956,Irving Ave & DeKalb Ave,40.7027,-73.92095
8986,Broadway & Madison St,40.68822,-73.91966
9084,Carroll St & Franklin Ave,40.6679411,-73.9588
9102,E 153 St & E 157 St,40.826677000000004,-73.929327
9118,1 Ave & E 110 St,40.7923272,-73.9383
9143,21 St & 38 Ave,40.7576314,-73.9391224
9157,Crescent St & 34 Ave,40.76108,-73.930562
9175,Washington Ave & Greene Ave,40.68650065,-73.96563307
9277,Sterling St & Bedford Ave,40.6627059,-73.9569115
9450,Prospect Ave & E 151 St,40.814232000000004,-73.903927
9491,Grand Concourse & E 164 St,40.829608,-73.921461
9565,President St & Henry St,40.6828003,-73.99990419
9706,Amsterdam Ave & W 183 St,40.84925,-73.93021999999999
10015,E 147 St & Bergen Ave,40.814673,-73.91839
10136,George St & Wilson Ave,40.702996999999996,-73.92997
10144,Bushwick Ave & McKibbin St,40.705517,-73.93936
10281,Suydam St & Broadway,40.695440000000005,-73.93223
10427,Sheridan Ave & E 168 St,40.835334,-73.9154
10557,Graham Ave & Herbert St,40.71929301,-73.94500379
10655,W 129 St & Convent Ave,40.81439443791581,-73.95324736833571
10751,Henry St & Bay St,40.672505799999996,-74.00494695
10818,31 St & Hoyt Ave N,40.771152799999996,-73.9170074
10858,Suydam St & Knickerbocker Ave,40.702013,-73.923769
10880,Union Ave & E 169 St,40.82995,-73.898802
10949,Wadsworth Ave & W 175 St,40.846052,-73.937648
11100,St. Nicholas Terrace & Convent Ave,40.821294,-73.947868
11180,Riverside Dr & W 148 St,40.829114000000004,-73.95042600000001
11182,E 134 St & Walnut Ave,40.800425,-73.911034
11263,Frost St & Meeker Ave,40.71766197083994,-73.94880026578903
11328,Amsterdam Ave & W 156 St,40.832081,-73.942386
11382,Graham Ave & Withers St,40.7169811,-73.94485918
11400,White St & Johnson Ave,40.707174,-73.93581
11431,Stockholm St & Wilson Ave,40.699304,-73.92304399999999
11444,Riverside Dr & W 153 St,40.832164,-73.949702
11465,W 170 St & University Ave,40.84207,-73.926075
11522,Stuyvesant Walk & 1 Av Loop,40.732339777151054,-73.97898383438587
11576,Halsey St & Tompkins Ave,40.682368700000005,-73.944118
11639,Franklin Ave & E 169 St,40.83171,-73.90208
11664,Convent Ave & W 151 St,40.828309999999995,-73.942924
11707,Throop Ave & Myrtle Ave,40.69622937,-73.94371094
11744,Cypress Ave & George St,40.69812,-73.90271
12011,Lincoln Pl & Classon Ave,40.672168299999996,-73.9609
12214,Rockaway Ave & Bainbridge St,40.68319988172761,-73.91166642308234
12225,Central Ave & Starr Street,40.700003,-73.92834
12236,Dwight St & Van Dyke St,40.67363551341504,-74.01195555925368
12255,Brook Ave & E 157 St,40.820713,-73.911759
12274,Sharon St & Olive St,40.715353,-73.93856
12388,Bushwick Ave & Stagg St,40.709897,-73.94008000000001
12392,W 107 St & Columbus Ave,40.7997568,-73.9621128676
12570,2 Ave & E 122 St,40.8006721,-73.9349
12587,Jerome Ave & Ogden Ave,40.829797,-73.931015
12780,Westchester Ave & E 156 St,40.817802,-73.905203
12852,Hancock St & Bedford Ave,40.68216564,-73.95399026
12866,Railroad Ave & Kay Ave,40.70531194,-73.97100056
13417,Central Ave & Woodbine St,40.69296,-73.91605
13534,Kent St & McGuinness Blvd,40.73124,-73.95161
13549,Park Pl & Franklin Ave,40.67418060000001,-73.95649470000001
13628,Edgecombe Ave & W 167 St,40.838190999999995,-73.93608499999999
13668,Beck St & Leggett Ave,40.815077,-73.899939
13809,Carroll St & Washington Ave,40.6686744,-73.9618148
14079,Broadway & Furman Ave,40.68139,-73.90756
14124,Grand Concourse & East Mount Eden Ave,40.84301,-73.91171999999999
14278,Knickerbocker Ave & Cooper St,40.69081,-73.90448
14386,Lorimer St & Broadway,40.70411791,-73.94818595
14465,Bushwick Ave & Furman Ave,40.682809999999996,-73.90623000000001
14522,Clinton St & Tillary St,40.696232971293156,-73.99142056703569
14703,Amsterdam Ave & W 136 St,40.819746,-73.951819
14757,Nelson Ave & W 172 St,40.843965000000004,-73.920999
15020,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686
15230,Montgomery St & Franklin Ave,40.666439306870814,-73.96055638790129
15480,Charlotte St & Boston Rd,40.8358771,-73.89314279999999
15728,Park Ave & E 162 St,40.825716,-73.915585
15835,Evergreen Ave & Noll St,40.70106,-73.93318000000001
16014,Madison St & Evergreen Ave,40.69122,-73.91693000000001
16043,W 133 St & 12 Ave,40.820003,-73.959089
16068,Intervale Ave & Kelly St,40.827301,-73.896372
16128,Pioneer St & Van Brunt St,40.679043,-74.011169
16187,30 Ave & 21 St,40.77037429999999,-73.9286078
16373,Clermont Ave & Park Ave,40.69573398,-73.97129668
16413,Fort Washington Ave & W 173 St,40.84522,-73.940493
16506,E 169 St & Fox St,40.827184,-73.893721
16507,Broadway & Hancock St,40.68663,-73.9168
16904,Jefferson Ave & Evergreen Ave,40.689890000000005,-73.91458
16937,W 160 St & St. Nicholas Ave,40.834468,-73.939865
16955,E 128 St & 3 Ave,40.805631,-73.934077
16983,Amsterdam Ave & W 172 St,40.842172999999995,-73.93511099999999
16996,Bushwick Ave & Powers St,40.71247661,-73.94100005
17129,Metropolitan Ave & Stewart Ave,40.714009999999995,-73.92793
17133,35 Ave & 10 St,40.763154819103725,-73.93985509872438
17216,Union St & Bedford Ave,40.6691783,-73.9554162
17452,Willoughby Ave & Wyckoff Ave,40.705614000000004,-73.92153
17681,Lincoln Ave & E 134 St,40.808484,-73.928803
17759,Boone Ave & E 172 St,40.832648999999996,-73.885272
17798,Menahan St & Wyckoff Ave,40.70113,-73.91422
17856,W 171 St & St. Nicholas Ave,40.842940999999996,-73.938631
17908,E 77 St & 3 Ave,40.77314236,-73.95856158
18192,Greene Ave & Grandview Ave,40.709697,-73.90785600000001
18324,E 149 St & Jackson Ave,40.813134999999996,-73.909235
18430,Wales Ave & E 147 St,40.811314,-73.907729
18807,E 33 St & 5 Ave,40.74765947,-73.98490707
19110,Ditmars Blvd & 19 St,40.78145,-73.9183302
19187,Stanhope St & Fairview Ave,40.70998,-73.91116
19546,Onderdonk Ave & Gates Ave,40.70413,-73.90737
19951,Amsterdam Ave & W 152 St,40.829522999999995,-73.94427900000001
19996,Mount Eden Pkwy & Eastburn Ave,40.842675,-73.90854399999999
20061,Mt Morris Park W & W 120 St,40.804038,-73.945925
20334,Walton Ave & E 168 St,40.836490000000005,-73.918316
20732,Linden St & Knickerbocker Ave,40.697140000000005,-73.91566
20753,Stephen St & Seneca Ave,40.6988,-73.9007
21008,Grand Concourse & E 144 St,40.816576,-73.927987
21509,Southern Blvd & Avenue St. John,40.812769,-73.901583
22009,E 158 St & Melrose Ave,40.822215,-73.914688
22162,E 138 St & Grand Concourse,40.813224,-73.930605
22503,Van Sinderen Ave & Truxton St,40.6786,-73.90369
22699,E 142 St & 3 Ave,40.812734999999996,-73.923697
22830,Gerard Ave & E 146 St,40.817755,-73.92965
22859,Central Ave & Weirfield St,40.69055,-73.91181
22998,Southern Blvd & E 175 St,40.839335,-73.886445
24013,Longfellow Ave & E 165 St,40.825322,-73.88772900000001
24025,Grand Concourse & E 166 St,40.831959999999995,-73.91956
24220,Onderdonk Ave & Dekalb Ave,40.70863,-73.91497
24305,Edgecombe Ave & W 150 St,40.826881,-73.941427
24351,Putnam Ave & Knickerbocker Ave,40.69545,-73.91164
24352,Bruckner Blvd & Bryant Ave,40.821952,-73.88854599999999
24486,40 Ave & 9 St,40.75742,-73.945133
24974,31 Ave & 14 St,40.7682,-73.9322662
25231,Eldert St & Bushwick Ave,40.68652,-73.91320999999999
25262,Inwood Ave & W 170 St,40.840536,-73.919228
25269,Madison Ave & E 120 St,40.80295,-73.942954
25287,E 169 St & Webster Ave,40.834015,-73.908863
25426,W 50 St & 10 Ave,40.76473420006519,-73.99194359779358
25436,E 138 St & Willow Ave,40.804168,-73.91154499999999
25621,E 174 St & Longfellow Ave,40.836273999999996,-73.88430799999999
25870,Boston Rd & Prospect Ave,40.833246,-73.896599
25951,Washington Ave & E 163 St,40.824,-73.91089000000001
25971,Louis Nine Blvd & Intervale Ave,40.831998,-73.892686
26149,W 159 St & Edgecombe Ave,40.833303,-73.939326
26331,River Ave & McClellan St,40.83406,-73.92243
26820,Grand Concourse & E 167 St,40.834263,-73.917641
27071,Southern Blvd & E 172 St,40.834123999999996,-73.88955
27199,Shakespeare Ave & W 169 St,40.839312,-73.922423
27249,Grant Ave & E 169 St,40.83579,-73.913741
27916,Wolcott St & Dwight St,40.6753274,-74.0100698
30053,Walton Ave & E 171 St,40.840683,-73.91507299999999
30340,Morris Ave & McClellan St,40.831584,-73.9149
30621,E 167 St & Bryant Ave,40.826706,-73.888719
31505,E 138 St & Cypress Ave,40.805559,-73.91471800000001
32398,Old Broadway & W 133 St,40.818212,-73.955277
32737,E 157 St & River Ave,40.825737,-73.927311
33264,E 170 St & Clay Ave,40.837213,-73.908345
33583,Suydam St & St. Nicholas Ave,40.70636,-73.91945
34982,E 155 St & Courtlandt Ave,40.820570000000004,-73.917579
35339,E 165 St & Clay Ave,40.82809,-73.91288
35359,Longwood Ave & Southern Blvd,40.816342999999996,-73.896447
35568,Gerard Ave & E 164 St,40.830262,-73.92339100000001
35766,Crotona Park East & E 173 St,40.837037,-73.890413
37118,Prospect Ave & E 167 St,40.826303,-73.898751
37726,Central Ave & Covert St,40.68929,-73.90951
40169,Lafayette Ave & Hunts Point Ave,40.816567,-73.888161
40716,Fulton Ave & St. Paul's Pl,40.83545,-73.90153000000001
41395,E 133 St & Cypress Pl,40.802620000000005,-73.9174
41758,W 54 St & 11 Ave,40.768333,-73.992573
41961,Madison St & Seneca Ave,40.70183,-73.90625
43387,College Ave & E 170 St,40.837576,-73.910489
45117,Cedar St & Evergreen Ave,40.696709999999996,-73.92806999999999
46857,St. Ann's Av & Bruckner Blvd,40.803399,-73.919763
47321,Menahan St & Central Ave,40.69543,-73.9196
47439,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371
48210,E 165 St & Jerome Ave,40.83263,-73.925101
49873,Crotona Park North & Prospect Ave,40.841091999999996,-73.892317
50636,E 167 St & Franklin Ave,40.82895,-73.90521
51114,E 149 St & Eagle Ave,40.814046000000005,-73.91186
51762,Westchester Ave & Jackson Ave,40.816124,-73.908116
52610,Fulton Ave & E 168 St,40.830471,-73.904556
53470,Fulton Ave & E 172 St,40.839228999999996,-73.899047
57956,Waterloo Pl & Crotona Park East,40.839194,-73.888587
60479,Ogden Ave & Merriam Ave,40.839141999999995,-73.925961
63381,Anderson Ave & W 164 St,40.832057,-73.927421
82981,Southern Blvd & E 142 St,40.807347437082,-73.90809774398805
84432,Hunts Point Ave & Bryant Ave,40.813990999999994,-73.8855
85133,Dawson St & Intervale Ave,40.819998999999996,-73.897263
86312,W 44 St & 11 Ave,40.762009,-73.996975
89447,E 163 St & Tiffany St,40.821075,-73.89506899999999
94862,Barry St & Tiffany St,40.816126000000004,-73.891559
99673,Prospect Ave & Jennings St,40.831762,-73.89685300000001
117396,W 17 St & 8 Ave,40.74177603,-74.00149746
123165,E 165 St & Fox St,40.82394,-73.894025
131366,Grand Concourse & E 156 St,40.823429,-73.924689
131652,3 Ave & E 172 St,40.839586,-73.900277
136395,Westchester Ave & Southern Blvd,40.824956,-73.891677
148790,Wilkins Ave & Crotona Park E,40.835302,-73.895133
153233,University Ave & W 168 St,40.838706,-73.92703399999999
177940,Seneca Ave & Irvine St,40.81872569990116,-73.88862490653993
179999,Faile St & Garrison Ave,40.820578000000005,-73.888271
188579,E 9 St & Avenue C,40.72521311,-73.97768752
205842,Glenwood Ave,40.72755146730012,-74.07106071710588
276677,E 50 St & Park Ave,40.757334,-73.974235
291829,Old Slip & South St,40.70336686695865,-74.007867872715
293107,Newport PATH,40.7272235,-74.03375890000001
294490,Paulus Hook,40.7141454,-74.0335519
318884,Hudson St & W 13 St,40.74005708567285,-74.0052741765976
326406,Lexington Ave & E 24 St,40.74025878,-73.98409214
403651,West Thames St,40.70834698,-74.01713445
426838,E 6 St & Avenue B,40.72453734,-73.98185424
458122,Cadman Plaza E & Tillary St,40.69597683,-73.99014892
470845,Washington St,40.7242941,-74.0354826
582303,Columbus Dr at Exchange Pl,40.71687,-74.03281
590847,Riverview Park,40.7443187,-74.04399090000001
655115,Spring St & Hudson St,40.725839967923754,-74.00765329599379
664760,Thompson St & Bleecker St,40.72840059450829,-73.99968780577183
735574,34th Ave & Vernon Blvd,40.76535380385866,-73.93986314535141
770277,W 10 St & Washington St,40.73342399437081,-74.00851495563984
797603,21 St & 23 Ave,40.778557,-73.919046
821346,8 St & Astoria Blvd,40.7725996921817,-73.93266275525094
821686,34 Ave & 31 St,40.759604471387945,-73.9271441102028
826533,18 St & 27 Ave,40.772768286288304,-73.9274364709854
840184,Hamilton Park,40.727595965999996,-74.044247311
890116,Heights Elevator,40.748715945380226,-74.04044330120088
965498,E 54 St & 1 Ave,40.756265,-73.964179
1004309,Southern Blvd & E 174 St,40.836733,-73.88793100000001
1035064,35 St & 23 Ave,40.773015082913815,-73.9111903309822
1036066,W 167 St & St. Nicholas Ave,40.840123999999996,-73.93949
1045128,24 St & 38 Ave,40.756351,-73.936515
1085935,Morris Ave & E 163 St,40.827230499624726,-73.91765579597632
1086310,Morris Ave & E 171 St,40.83899,-73.9109
